Variable 1,Variable 2,Importance,Group
Artist_Visual_distance_HSV_Neighboring,Artist_Inter_project_publication_period,0.003406919674499062,Artist & Artist
Artist_Visual_distance_RGB_Neighboring,Artist_Inter_project_publication_period,0.0069663823571572605,Artist & Artist
Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,Artist_Visual_distance_RGB_Neighboring,0.009383636633513147,Artist & Artist
Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,Artist_Inter_project_publication_period,0.0067936976036768095,Artist & Artist
Artwork_Assigned_creative_field_count,Artwork_Creative_fields-(Architecture),0.002295063985664426,Artwork & Artwork
Artwork_Assigned_creative_field_count,Artwork_Visual_Features_latent_PCA_embeddings_dim-102,0.0024447424142695386,Artwork & Artwork
Artwork_Assigned_creative_field_count,Artwork_Visual_Features_latent_PCA_embeddings_dim-1,0.004476236724625959,Artwork & Artwork
Artwork_Assigned_creative_field_count,Artist_Career_timeline,0.004934196951907711,Artist & Artwork
Artwork_Assigned_creative_field_count,Artwork_Creative_fields-(Illustration),0.004462385251952728,Artwork & Artwork
Artwork_Assigned_creative_field_count,Artist_Platform_membership_join_year_2015,0.0017488673184183285,Artist & Artwork
Artwork_Assigned_creative_field_count,Artist_Residency-(South Korea),0.0009676555954028985,Artist & Artwork
Artwork_Assigned_creative_field_count,Artwork_Creative_fields-(Painting),0.0033420879515267607,Artwork & Artwork
Artwork_Contributor_count,Artist_Residency-(Mexico),0.001665642934316288,Artist & Artwork
Artwork_Contributor_count,Artist_Residency-(Italy),0.007508340486619678,Artist & Artwork
Artwork_Contributor_count,Artist_Residency-(Finland),0.0004270385564766892,Artist & Artwork
Artwork_Contributor_count,Artwork_Creative_fields-(Photography),0.0038640273689788747,Artwork & Artwork
Artwork_Contributor_count,Artist_Residency-(USA),0.0008837075743113059,Artist & Artwork
Artwork_Contributor_count,Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,0.005931431359450245,Artist & Artwork
Artwork_Contributor_count,Artist_Curation_status_of_the_last_project,0.0029028622274099337,Artist & Artwork
