Variable 1,Variable 2,Importance,Group
Artist_Residency-(United Kingdom),Artist_Platform_membership_join_year_2015,0.0008373657665123974,Artist & Artist
Artist_Residency-(United Kingdom),Artist_Platform_membership_join_year_2014,0.002006201786589384,Artist & Artist
Artist_Residency-(United Kingdom),Artist_Platform_membership_join_year_2011,0.003991097876192228,Artist & Artist
Artist_Residency-(United Kingdom),Artist_Platform_membership_join_year_2010,0.0068168567617967355,Artist & Artist
Artist_Residency-(United Kingdom),Artist_Platform_membership_join_year_2009,0.0025912617582278213,Artist & Artist
Artist_Topic_diversity,Artist_Curation_status_of_the_last_project,0.003051675304770509,Artist & Artist
Artist_Visual_distance_CH_Neighboring,Artist_Topic_diversity,0.006474442812090238,Artist & Artist
Artist_Visual_distance_HSV_Neighboring,Artist_Inter_project_publication_period,0.003575168479785177,Artist & Artist
Artist_Visual_distance_RGB_Neighboring,Artist_Inter_project_publication_period,0.0063754488500516095,Artist & Artist
Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,Artist_Inter_project_publication_period,0.00637270391929329,Artist & Artist
Artist_Visual_simillarity_latent_PCA_embeddings_Neighboring,Artist_Visual_distance_RGB_Neighboring,0.009207488628437501,Artist & Artist
Artwork_Assigned_creative_field_count,Artist_Platform_membership_join_year_2017,0.0008837487888631279,Artist & Artwork
Artwork_Assigned_creative_field_count,Artist_Platform_membership_join_year_2015,0.001749093321701493,Artist & Artwork
Artwork_Assigned_creative_field_count,Artist_Residency-(South Korea),0.0010806435467517427,Artist & Artwork
Artwork_Assigned_creative_field_count,Artwork_Creative_fields-(Painting),0.003262467061175933,Artwork & Artwork
Artwork_Assigned_creative_field_count,Artwork_Creative_fields-(Architecture),0.0023196631247531813,Artwork & Artwork
Artwork_Assigned_creative_field_count,Artwork_Creative_fields-(Illustration),0.0040005380482862965,Artwork & Artwork
Artwork_Assigned_creative_field_count,Artwork_Visual_Features_latent_PCA_embeddings_dim-1,0.0046837696952508785,Artwork & Artwork
Artwork_Assigned_creative_field_count,Artwork_Visual_Features_latent_PCA_embeddings_dim-102,0.002917321632787576,Artwork & Artwork
Artwork_Contributor_count,Artist_Inter_project_publication_period,0.0036683985756261967,Artist & Artwork
Artwork_Contributor_count,Artwork_Visual_Features_latent_PCA_embeddings_dim-70,0.0055144032170865555,Artwork & Artwork
Artwork_Contributor_count,Artwork_Creative_fields-(Photography),0.003723323520989037,Artwork & Artwork
Artwork_Contributor_count,Artist_Residency-(Italy),0.007758328902777289,Artist & Artwork
